"","lat","lon","size","color","price"
"1656",37.7898303221201,-122.434814088296,11,92,2.05880548667591
"1657",37.7881184880154,-122.443465800254,11,99,1.92081875395238
"1658",37.794064496199,-122.426606273797,11,99,2.04139268515822
"1659",37.7903124099849,-122.432084477886,8,100,1.8750612633917
"1660",37.7934877649957,-122.43860384285,11,94.5286250939144,1.94200805302231
"1661",37.7939754281656,-122.434312065565,11,94.5286250939144,1.66275783168157
"1662",37.7882737386159,-122.441279762814,6,94.5286250939144,1.92685670894969
"1663",37.7905186016417,-122.44256658872,8,100,1.85278486868055
"1664",37.7897383074298,-122.434391746874,10,98,1.80955971463527
"1665",37.7968689841132,-122.428149861317,11,100,1.67669360962487
"1666",37.7907559514093,-122.443054998706,4,98,2.09691001300806
"1667",37.7890353061761,-122.439396111945,11,94.5286250939144,1.8750612633917
"1668",37.7898445503178,-122.445769630029,8,97,1.88930170250631
"1669",37.789576373711,-122.446766094545,2,94.5286250939144,2.39794000867204
"1670",37.7897537474986,-122.43239395965,11,94.5286250939144,2.42078061954857
"1671",37.7954681584303,-122.424691161915,11,94.5286250939144,2.24303804868629
"1672",37.7960483770073,-122.426992438712,11,94.5286250939144,2.1249387366083
"1673",37.796961380664,-122.424520121895,11,96,1.50852971897129
"1674",37.7909524303941,-122.424340360918,9,94.5286250939144,1.79588001734408
"1675",37.7918789349761,-122.43205291091,11,98,2.24303804868629
"1676",37.7953523849972,-122.43797636801,11,94.5286250939144,1.69897000433602
"1677",37.7917561818942,-122.424755244204,11,94,1.77815125038364
"1678",37.7966193766547,-122.431089375926,11,94.5286250939144,3
"1679",37.7936958098822,-122.424967844636,4,80,1.84509804001426
"1680",37.7932714056768,-122.432282533439,11,94.5286250939144,1.45101845215546
"1681",37.7906671737167,-122.429765605364,4,100,2.1995723549052
"1682",37.7902132514353,-122.438972865349,9,98,1.86755166161295
"1683",37.7899262216986,-122.445333845258,11,100,1.69350710863452
"1684",37.7893570645717,-122.437268489122,11,94.5286250939144,2.47712125471966
"1685",37.7914726237945,-122.433846973428,7,94,1.90714253100314
"1686",37.7948605664281,-122.430770628186,11,94.5286250939144,2.15272504073147
"1687",37.7902543793523,-122.444386760305,6,88,2.02734960777476
"1688",37.7892184103461,-122.439028966823,9,94.5286250939144,1.87215627274829
"1689",37.7891465341296,-122.44660577849,1,100,1.85125834871908
"1690",37.7887829333285,-122.443885596676,7,100,2.05115252244738
"1691",37.7909495266154,-122.434358115766,9,100,2.30102999566398
"1692",37.788005366976,-122.442282311731,6,100,1.82118588260885
"1693",37.7953613092962,-122.427043599245,11,94.5286250939144,1.77815125038364
"1694",37.7962154812473,-122.424760650362,2,94.5286250939144,2
"1695",37.7955253050304,-122.432442343796,11,100,1.79588001734408
"1696",37.7928919152441,-122.424149130529,11,94.5286250939144,2.20411998265592
"1697",37.7902799052777,-122.436079117445,8,100,2
"1698",37.7882197760973,-122.446380826691,11,20,1.84509804001426
"1699",37.7902555838612,-122.436404084337,10,95,1.73373211059523
"1700",37.7905886563821,-122.438841189019,11,100,2
"1701",37.792553735775,-122.442729161022,1,96,2.17609125905568
"1702",37.7904697101353,-122.442431774618,11,94.5286250939144,1.65321251377534
"1703",37.7891012613751,-122.434597384594,9,99,1.80955971463527
"1704",37.7884432170035,-122.445493335958,9,94.5286250939144,2.17609125905568
"1705",37.7892498706203,-122.435341470516,6,94.5286250939144,1.9945371042985
"1706",37.7899463752999,-122.440369987745,1,94.5286250939144,2.52287874528034
"1707",37.7887495582033,-122.443668337728,1,85,2
"1708",37.7938938704508,-122.42699090833,10,96,1.98900461569854
"1709",37.7882942212123,-122.446679644704,11,94.5286250939144,1.91645394854993
"1710",37.7923381474432,-122.423579297978,11,94.5286250939144,2.1846914308176
"1711",37.7903906059991,-122.438765325322,11,90,1.68424674751531
"1712",37.7961670715174,-122.425400692058,10,94,1.77815125038364
"1713",37.7911886643098,-122.445796214358,11,94.5286250939144,1.49136169383427
"1714",37.7933572043316,-122.425062318867,11,93,1.7481880270062
"1715",37.7921111643041,-122.425026878437,8,98,1.74036268949424
"1716",37.7960191548854,-122.424372517116,11,94.5286250939144,1.56229286445647
"1717",37.7895104607526,-122.446165950474,11,94.5286250939144,1.69897000433602
"1718",37.788369737815,-122.440152900918,9,96,1.74036268949424
"1719",37.7893834080817,-122.441632948129,2,100,1.65321251377534
"1720",37.7910320363727,-122.433737796278,11,94.5286250939144,1.79588001734408
"1721",37.7884213806488,-122.437784041657,11,100,1.69897000433602
"1722",37.7906802125713,-122.435058753637,11,80,2
"1723",37.7904783377091,-122.424396926168,10,94,1.86033800657099
"1724",37.7932401847085,-122.433975642964,6,84,2
"1725",37.790996753376,-122.427754913029,2,92,1.95904139232109
"1726",37.7937662985603,-122.426733259919,11,94.5286250939144,2.09604055429543
"1727",37.7889275557069,-122.43914863128,11,94.5286250939144,1.94939000664491
"1728",37.7918434711287,-122.442233073529,4,93,2.13830269816628
"1729",37.7948558383177,-122.430420317776,2,88,1.84509804001426
"1730",37.7928176966285,-122.434034334098,11,100,1.79588001734408
"1731",37.7917648601829,-122.428793081031,1,100,2.52287874528034
"1732",37.7888796759579,-122.44685961891,11,94.5286250939144,1.99563519459755
"1733",37.7950295715733,-122.444290093546,11,94.5286250939144,1.99782308074573
"1734",37.7911115621266,-122.424915976904,11,94.5286250939144,1.94200805302231
"1735",37.7968954087368,-122.428972336962,4,89,1.8750612633917
"1736",37.7889716802772,-122.446846809084,10,99,1.94200805302231
"1737",37.7897921219596,-122.427616065603,11,94.5286250939144,2.17609125905568
"1738",37.7950864840786,-122.431445345143,6,95,1.73639650227664
"1739",37.7954465975683,-122.430024910779,11,94.5286250939144,2.42596873227228
"1740",37.7891587513907,-122.440176178705,11,90,1.8750612633917
"1741",37.792256358167,-122.446038455968,11,100,1.83250891270624
"1742",37.7904104331416,-122.432637457805,1,80,1.75332766665861
"1743",37.7955953544485,-122.437836317979,11,100,1.57978359661681
"1744",37.7940428342673,-122.43177484305,11,100,2.08813608870055
"1745",37.7883860434759,-122.445260486597,9,99,1.9731278535997
"1746",37.7903110393185,-122.428946361055,11,94.5286250939144,2.03342375548695
"1747",37.79143934977,-122.423038283866,10,98,1.87215627274829
"1748",37.7949703599982,-122.42517091028,11,98,2.02632893872235
"1749",37.7943736123504,-122.431002597803,11,90,1.94200805302231
"1750",37.7971829032891,-122.425040646958,11,100,1.50852971897129
"1751",37.7954090278757,-122.426979427005,11,80,2.09691001300806
"1752",37.7910905526407,-122.440448681697,11,83,1.60205999132796
"1753",37.7956131435676,-122.433012094653,1,94.5286250939144,2.63682209758717
"1754",37.7895335932399,-122.443351975563,11,94.5286250939144,2.33579210192319
"1755",37.79355934698,-122.430174910195,11,100,2.07736790528416
"1756",37.7926434535772,-122.433585081115,7,93,1.80955971463527
"1757",37.7938121677287,-122.429506912376,9,87,1.55630250076729
"1758",37.7934943624951,-122.424255445618,1,90,2.30102999566398
"1759",37.7880453303556,-122.444476758056,11,88,1.97543180850926
"1760",37.7897223595875,-122.439218503089,9,94.5286250939144,2
"1761",37.7954309293645,-122.423590814932,11,100,1.99122607569249
"1762",37.7951786774004,-122.426478624266,10,92,1.54406804435028
"1763",37.7952212032647,-122.433326048966,11,94.5286250939144,2.65321251377534
"1764",37.7934924562914,-122.438503335516,2,94.5286250939144,1.65321251377534
"1765",37.7941845267205,-122.431645453884,7,100,1.90308998699194
"1766",37.7905622933508,-122.424376603598,2,94,1.79588001734408
"1767",37.7948239826236,-122.427231242206,11,97,2.00432137378264
"1768",37.790807446222,-122.445402173991,10,94.5286250939144,1.81291335664286
"1769",37.7902318272556,-122.441012843787,5,99,1.62838893005031
"1770",37.7928471255859,-122.43029191545,11,94.5286250939144,2.05115252244738
"1771",37.7926534257446,-122.42955141475,8,96,1.94939000664491
"1772",37.7896030793482,-122.437536411929,11,100,2.17609125905568
"1773",37.7910691996961,-122.442831529769,4,100,1.8750612633917
"1774",37.7899460835041,-122.435411924885,9,97,1.96567197122011
"1775",37.7890015708156,-122.439391074873,11,94.5286250939144,2.16136800223497
"1776",37.7911868409906,-122.430234335561,11,100,1.85883785142859
"1777",37.7888201056311,-122.443213761617,9,97,1.98000337158375
"1778",37.7898940589446,-122.438825913562,6,98,2.24303804868629
"1779",37.7903263017727,-122.42706604467,1,90,1.68574173860226
"1780",37.7936263895802,-122.441685535969,6,97,2.1194758409068
"1781",37.7891759385816,-122.441899990332,6,100,1.91645394854993
"1782",37.7951733333964,-122.427839848701,7,100,1.69897000433602
"1783",37.7931169727476,-122.425998354124,2,92,1.74036268949424
"1784",37.7913332612608,-122.426209084488,11,94.5286250939144,1.75966784468963
"1785",37.7936984315352,-122.424323003195,11,94.5286250939144,2
"1786",37.7957521548931,-122.425216991965,6,100,1.69460519893357
"1787",37.7903467956602,-122.428596927921,11,94.5286250939144,1.8750612633917
"1788",37.7963750798316,-122.43147201986,11,100,1.69897000433602
"1789",37.7932144412797,-122.432569936958,11,97,2.03140846425162
"1790",37.7932436857253,-122.434123785045,11,94.5286250939144,2.30102999566398
"1791",37.7921518425624,-122.434755796327,11,96,2.12548126570059
"1792",37.7919648057799,-122.443982543266,11,94.5286250939144,1.67440181284528
"1793",37.7897834181748,-122.44214413751,11,94.5286250939144,2
"1794",37.7963466503538,-122.430135100201,11,94.5286250939144,2.39794000867204
"1795",37.7900595642641,-122.432364436792,8,99,1.95424250943932
"1796",37.7907891302677,-122.427414684812,7,94,1.69897000433602
"1797",37.797074389063,-122.425044217701,11,89,1.73639650227664
"1798",37.7926384242777,-122.423410154589,11,95,1.60205999132796
"1799",37.7907715045548,-122.439732653933,5,100,1.96614173273903
"1800",37.7936401661998,-122.430586204668,11,94.5286250939144,2.30102999566398
"1801",37.7921566860583,-122.424581750156,11,92,1.79934054945358
"1802",37.7904991607118,-122.441010181397,1,60,2.39794000867204
"1803",37.7968843160124,-122.42714394275,11,94.5286250939144,1.87361119699647
"1804",37.7894369534951,-122.441648362842,11,100,1.69897000433602
"1805",37.7947269655072,-122.43439403929,8,100,2.09691001300806
"1806",37.7970682525636,-122.424676951826,11,100,2.30102999566398
"1807",37.7935613325956,-122.436599854104,11,100,1.8750612633917
"1808",37.7945762265931,-122.426172141455,11,100,2.39794000867204
"1809",37.7941194648127,-122.433461619398,7,95,1.90308998699194
"1810",37.7961741891421,-122.431614298467,11,94.5286250939144,1.92081875395238
"1811",37.7955952692483,-122.430763362805,11,96,1.81291335664286
"1812",37.7959045753761,-122.435353353759,2,95,1.70113606609253
"1813",37.7917650427718,-122.432700166845,2,98,1.91907809237607
"1814",37.7939452727902,-122.424017952449,11,94.5286250939144,1.75966784468963
"1815",37.7885987803546,-122.444229683993,11,94.5286250939144,2.15482957153955
"1816",37.7897438148047,-122.429194306629,8,93,2.07676177192421
"1817",37.7922241314743,-122.427905145881,3,94.5286250939144,1.65321251377534
"1818",37.7935934758133,-122.427980228092,11,94.5286250939144,1.61978875828839
"1819",37.7935442459247,-122.428997308675,11,100,1.59659709562646
"1820",37.7970579229968,-122.423922907373,9,96,1.86033800657099
"1821",37.7916644639984,-122.426497853182,8,92,1.75966784468963
"1822",37.7960011695086,-122.435579251594,1,100,2.06069784035361
"1823",37.792923845023,-122.440838369106,11,94.5286250939144,2.57403126772772
"1824",37.7937870581944,-122.424640747354,10,90,1.59291661188809
"1825",37.7950735031249,-122.430357852261,11,94.5286250939144,2.24241718441772
"1826",37.7938368017034,-122.424361488597,11,96,1.79934054945358
"1827",37.7965877280697,-122.427506932609,1,95,2.25527250510331
"1828",37.7961918142155,-122.434240443627,6,93,1.80955971463527
"1829",37.7931355710959,-122.425002750532,11,94.5286250939144,2.06694678963061
"1830",37.7941284833401,-122.426212749667,11,100,2.05115252244738
"1831",37.7928760671539,-122.425078598141,11,94.5286250939144,2.60205999132796
"1832",37.7955481747193,-122.428076785863,1,94.5286250939144,1.8750612633917
"1833",37.7956810687529,-122.426293855919,11,100,1.69897000433602
"1834",37.7907432040989,-122.42504546718,10,98,1.98900461569854
"1835",37.7889549346522,-122.445709383383,10,100,1.45229767099463
"1836",37.7922716348562,-122.438194404677,11,95,1.84509804001426
"1837",37.796090647709,-122.425295875102,11,96,1.77815125038364
"1838",37.7953431418249,-122.436431722487,11,95,2.09647550123404
"1839",37.7908638492403,-122.443393887404,1,97,2.13033376849501
"1840",37.7903444579394,-122.434801466926,11,80,2.11058971029925
"1841",37.7953922683838,-122.432731945355,11,94.5286250939144,2.67994676702259
"1842",37.7927473624655,-122.428231781828,4,100,1.73639650227664
"1843",37.7910190625581,-122.43112303409,11,97,1.91645394854993
"1844",37.7894758824264,-122.440453260324,9,95,1.91645394854993
"1845",37.7951114366589,-122.42742768244,11,96,1.98900461569854
"1846",37.7955422109382,-122.43494477091,9,94,1.87215627274829
"1847",37.7911867011179,-122.430299406961,11,94.5286250939144,2.20411998265592
"1848",37.7934100471088,-122.425214184022,1,96,1.37566361396089
"1849",37.7957289380193,-122.435722801104,11,98,1.9945371042985
"1850",37.7896823842986,-122.440433567143,1,94,1.60205999132796
"1851",37.7915906884572,-122.423800978407,10,94.5286250939144,2
"1852",37.7945354910954,-122.426075006446,11,100,2.05115252244738
"1853",37.7914090077958,-122.431825115782,11,100,1.8750612633917
"1854",37.7892705001197,-122.434066985995,6,98,1.9945371042985
"1855",37.7888096344874,-122.440000745501,7,99,1.84509804001426
"1856",37.7910958589703,-122.433818048576,2,93,2.14612803567824
"1857",37.7970958140648,-122.424276384627,8,90,1.78175537465247
"1858",37.7950285442707,-122.433636080385,7,95,1.80955971463527
"1859",37.7961466751921,-122.433690237492,11,100,1.77815125038364
"1860",37.7929550309731,-122.425169007118,11,94.5286250939144,2.24303804868629
"1861",37.7957745572737,-122.432791784444,11,100,1.82930377283102
"1862",37.7878902740957,-122.444053856711,11,94.5286250939144,1.47712125471966
"1863",37.7904890050773,-122.444717220809,11,98,2.07918124604762
"1864",37.7903548771722,-122.435800807919,1,94.5286250939144,2.05595140532915
"1865",37.7936031192174,-122.426730231354,11,90,1.65321251377534
"1866",37.7971288473422,-122.425712409044,6,90,1.50852971897129
"1867",37.7877882759167,-122.443928168218,9,96,1.84509804001426
"1868",37.7908582941666,-122.441757400688,11,90,1.69897000433602
"1869",37.793683238906,-122.434519949608,4,89,1.82390874094432
"1870",37.7901321890196,-122.442661391054,11,91,1.69897000433602
"1871",37.7922577306298,-122.435259793701,11,94.5286250939144,1.74429298312268
"1872",37.7906014326799,-122.447316468244,11,100,2.02118929906994
"1873",37.7954321979317,-122.437105106347,1,90,1.78354628227035
"1874",37.7903573549572,-122.426352394907,9,97,2.03140846425162
"1875",37.7899863632015,-122.443446439598,11,80,1.77815125038364
"1876",37.7953709993378,-122.424606786529,11,100,1.8750612633917
"1877",37.7958973089193,-122.42655751826,11,100,2.16136800223497
"1878",37.7913931224178,-122.445524508098,11,94.5286250939144,1.60205999132796
"1879",37.7827168814941,-122.455407931889,11,90,1.74036268949424
"1880",37.7878197035791,-122.456031472306,11,100,1.94200805302231
"1881",37.7839826685259,-122.454165943951,1,94.5286250939144,2.47712125471966
"1882",37.7903612606553,-122.450058442069,2,94.5286250939144,1.95182303531591
"1883",37.7863269583415,-122.456034625243,2,53,1.85278486868055
"1884",37.7856828854187,-122.452668263997,11,100,2.01772876696043
"1885",37.7833014086853,-122.457648082152,11,96,2.03941411917614
"1886",37.783899051584,-122.458957945378,1,100,2
"1887",37.7826716124497,-122.453089683014,6,97,1.84509804001426
"1888",37.7814428435547,-122.456349259719,4,96,1.77815125038364
"1889",37.7899591652791,-122.449813785543,11,99,1.77451696572855
"1890",37.7836416876207,-122.450538612396,11,94.5286250939144,2.22184874961636
"1891",37.7820337690617,-122.454295188649,11,100,1.57403126772772
"1892",37.7825494884398,-122.448438157511,5,97,1.5854607295085
"1893",37.7877785961773,-122.459101349619,1,100,1.90982336965091
"1894",37.7824211546809,-122.458116379435,9,100,1.8750612633917
"1895",37.7816870050648,-122.456275798148,11,98,1.83884909073726
"1896",37.7871560124126,-122.44864561336,7,100,1.69897000433602
"1897",37.7851197336444,-122.448632665436,10,92,1.95424250943932
"1898",37.7882990321547,-122.45788367585,11,100,2.11394335230684
"1899",37.7819746168689,-122.45809229686,6,96,1.77451696572855
"1900",37.785530117042,-122.450948330536,11,94.5286250939144,2.69897000433602
"1901",37.7857572253925,-122.457011526889,11,100,1.69897000433602
"1902",37.7831082461886,-122.453309017641,11,94.5286250939144,1.45863784902565
"1903",37.7872701865173,-122.458340386323,11,94,1.96023287312851
"1904",37.7817965349927,-122.456798668461,11,100,1.92685670894969
"1905",37.7862526753987,-122.448496513226,11,100,2.09691001300806
"1906",37.7829788753008,-122.455555450773,11,100,1.60205999132796
"1907",37.7830346356419,-122.453798723274,1,96,1.80955971463527
"1908",37.7892054416281,-122.450729146713,11,99,1.90982336965091
"1909",37.7837502369793,-122.457048226081,6,100,1.89486965674525
"1910",37.7853094575299,-122.454485630074,11,94.5286250939144,2.84509804001426
"1911",37.7870034408894,-122.449963565397,11,94.5286250939144,1.91204482964487
"1912",37.7827044625704,-122.454755924482,1,96,1.80955971463527
"1913",37.7873413712925,-122.447610883292,11,94.5286250939144,2.45229767099463
"1914",37.7873320228154,-122.454758878177,11,100,1.69897000433602
"1915",37.7817285116137,-122.456358593969,11,100,1.8750612633917
"1916",37.7828142066536,-122.452062148405,1,94,1.73639650227664
"1917",37.7825984733796,-122.455079490607,1,94,1.73639650227664
"1918",37.774590808692,-122.394296662959,11,94.5286250939144,1.57978359661681
"1919",37.7826742111083,-122.398380906196,2,86,1.71321044345063
"1920",37.7865929655618,-122.391659692471,11,94.5286250939144,2.35218251811136
"1921",37.7762183182618,-122.41112760151,7,94.5286250939144,1.67669360962487
"1922",37.7818378979932,-122.389324537986,1,94.5286250939144,2.14612803567824
"1923",37.7784460731973,-122.394131511721,11,100,1.85733249643127
"1924",37.7722883885058,-122.392389690258,11,94.5286250939144,4
"1925",37.7703635919835,-122.406641761481,1,94.5286250939144,2.30102999566398
"1926",37.7826515280234,-122.409071720054,1,94.5286250939144,1.8750612633917
"1927",37.7727663892151,-122.406486093609,11,94.5286250939144,2.99475694458763
"1928",37.7874792730316,-122.389623204772,1,94.5286250939144,3.69897000433602
"1929",37.7805436026163,-122.402883661625,11,60,-Inf
"1930",37.7898615929062,-122.389765199892,11,94.5286250939144,2.21085336531489
"1931",37.7767995358787,-122.412285092113,2,94.5286250939144,1.97197127639976
"1932",37.7817895069678,-122.398283758073,7,94.5286250939144,2
"1933",37.780056109599,-122.405518257577,1,75,1.95424250943932
"1934",37.7803733277904,-122.409765686883,11,80,1.8750612633917
"1935",37.7856295290497,-122.394164391163,6,90,1.91026857161907
"1936",37.7817571406331,-122.390018902171,11,94.5286250939144,2.24303804868629
"1937",37.7793907462768,-122.405316552235,10,96,1.88366143515362
"1938",37.7778420625418,-122.411153860621,8,97,1.69897000433602
"1939",37.7782451851566,-122.413058994478,2,94,1.65321251377534
"1940",37.7769768363134,-122.413627311629,11,96,1.80277372529198
"1941",37.7806814720161,-122.397550718371,3,76,1.99122607569249
"1942",37.7729398835825,-122.402454906641,1,100,2.30102999566398
"1943",37.7747137401679,-122.391266218244,7,100,2.09691001300806
"1944",37.7747493687738,-122.41723961229,8,98,1.8750612633917
"1945",37.7752441113002,-122.407505805772,6,97,1.69460519893357
"1946",37.7743362308489,-122.410558209904,11,94.5286250939144,2.30102999566398
"1947",37.7812019975388,-122.406269993225,7,94,2.04139268515822
"1948",37.7829273368702,-122.390402309034,8,96,1.92081875395238
"1949",37.7754720455219,-122.412107595944,2,87,1.94200805302231
"1950",37.7796996573328,-122.399481801244,11,94,2.1249387366083
"1951",37.771264605742,-122.406469703804,11,94.5286250939144,1.77815125038364
"1952",37.7759151287881,-122.414962722774,9,100,1.56820172406699
"1953",37.7738325392715,-122.411841872088,5,97,2.11394335230684
"1954",37.7804204597577,-122.405279675045,11,94.5286250939144,1.90308998699194
"1955",37.7823720509341,-122.396590638459,11,100,1.8750612633917
"1956",37.7845620235934,-122.38979960282,2,94.5286250939144,2.57403126772772
"1957",37.7799250111791,-122.406036110024,1,80,1.69460519893357
"1958",37.7792067687462,-122.402742977537,11,91,1.69751993794079
"1959",37.7711182574019,-122.413141329664,11,94.5286250939144,1.8750612633917
"1960",37.782674367591,-122.408911025052,7,76,1.62838893005031
"1961",37.7882326673318,-122.389863335934,11,100,1.95182303531591
"1962",37.7734048504388,-122.41606594348,11,94.5286250939144,1.67669360962487
"1963",37.779914601795,-122.406063388532,2,74,2
"1964",37.7781992668351,-122.410315473993,11,94.5286250939144,1.8750612633917
"1965",37.7877835595075,-122.39300191399,7,74,1.88271422762023
"1966",37.7749857348454,-122.406349311303,11,94,1.90308998699194
"1967",37.7775280606978,-122.414707567512,2,94.5286250939144,1.32735893438633
"1968",37.7765620278984,-122.408508831176,3,90,1.77329874758923
"1969",37.780482422286,-122.403584448549,11,96,2.35218251811136
"1970",37.7751275643403,-122.400634666471,11,94.5286250939144,1.47712125471966
"1971",37.7770296403119,-122.415992686377,11,94.5286250939144,2.15760785336167
"1972",37.7807431626601,-122.40337123715,3,99,1.8750612633917
"1973",37.7768277382174,-122.395317887171,5,94,1.62838893005031
"1974",37.7815077745848,-122.390067660164,4,98,1.83884909073726
"1975",37.7816542049538,-122.406232779682,11,90,1.56820172406699
"1976",37.7715526935511,-122.404305194914,11,94.5286250939144,3.99162473453401
"1977",37.7708763011821,-122.401184389717,11,94.5286250939144,1.77815125038364
"1978",37.7797162876002,-122.392506428558,2,94.5286250939144,2.30102999566398
"1979",37.7842793083086,-122.390015745861,5,95,2.19728055812562
"1980",37.7784905607026,-122.407044482698,2,86,1.84509804001426
"1981",37.7807792524597,-122.406793514827,1,77,1.69460519893357
"1982",37.7778714656617,-122.407390420444,11,93,1.46488679830265
"1983",37.7717017324999,-122.415243507052,11,94.5286250939144,1.90982336965091
"1984",37.7780722312229,-122.410102588031,11,98,2.17245697440059
"1985",37.7798885165667,-122.402881195876,1,100,2.19033169817029
"1986",37.7793065946447,-122.41002224401,10,80,1.57403126772772
"1987",37.7729138723433,-122.42096062433,2,94.5286250939144,1.65321251377534
"1988",37.781139651704,-122.407766140253,3,82,1.79588001734408
"1989",37.7765942544788,-122.394396380654,11,98,1.79588001734408
"1990",37.774515164115,-122.404083848784,11,87,1.69460519893357
"1991",37.7686653790193,-122.390616597551,7,100,2.07918124604762
"1992",37.7757607424595,-122.410734157338,11,100,2
"1993",37.7737871720311,-122.42079512874,2,88,2
"1994",37.7745112159868,-122.41627128342,11,100,1.74036268949424
"1995",37.7735236312004,-122.397869877993,11,94.5286250939144,2.24303804868629
"1996",37.7723092839955,-122.421297421492,4,97,1.82118588260885
"1997",37.7879173033179,-122.393240837911,1,88,2.12385164096709
"1998",37.7786146886799,-122.406950821575,4,90,1.51188336097887
"1999",37.7747648001796,-122.410780347683,11,100,1.55630250076729
"2000",37.7781748346358,-122.411967125076,8,100,1.69897000433602
"2001",37.7781615881535,-122.412948327356,1,91,1.8677620246502
"2002",37.7859412148358,-122.392322373355,11,100,2.09516935143176
"2003",37.7888127439327,-122.390762237403,11,100,1.99782308074573
"2004",37.7789259450155,-122.403908940676,9,87,1.8228216453031
"2005",37.7761954132183,-122.409268289645,11,95,1.86033800657099
"2006",37.7767148542483,-122.410325456198,9,92,1.81291335664286
"2007",37.7762870782001,-122.415581817743,9,93,1.72529894305837
"2008",37.7776075483968,-122.403819344616,5,73,1.8228216453031
"2009",37.7888024450216,-122.392100690399,11,94.5286250939144,1.8750612633917
"2010",37.7785377017192,-122.409792728344,11,94.5286250939144,1.52504480703685
"2011",37.7765943894784,-122.406957779874,11,67,2.04139268515822
"2012",37.7742673330239,-122.409134081324,6,93,2.10551018476997
"2013",37.7698450968344,-122.41417994648,4,94.5286250939144,1.8750612633917
"2014",37.782418751665,-122.409395318415,3,81,1.62838893005031
"2015",37.7739758811601,-122.403485430558,11,100,1.69460519893357
"2016",37.7753368878293,-122.414246322954,11,100,2
"2017",37.7771777449424,-122.409212060313,9,98,2.05943718785187
"2018",37.7766012342233,-122.396735590753,1,94.5286250939144,2.28780172993023
"2019",37.7757254509631,-122.413359410123,11,90,1.91115760873998
"2020",37.7769628389399,-122.410717208046,4,92,1.98677173426624
"2021",37.778402476643,-122.408713177644,5,99,1.9927007612585
"2022",37.7770854326598,-122.415011757342,11,90,1.95182303531591
"2023",37.7775436140959,-122.413801297615,11,100,1.69460519893357
"2024",37.7739280157242,-122.417949332239,9,100,1.81291335664286
"2025",37.7768203000726,-122.397266388439,7,91,1.88366143515362
"2026",37.7809432883881,-122.389646068893,5,87,1.33579210192319
"2027",37.7728988576254,-122.421441200634,11,100,1.97003677662256
"2028",37.7760493353988,-122.408512131056,11,100,1.8750612633917
"2029",37.7802275925737,-122.40679720072,5,91,1.95182303531591
"2030",37.7778519711674,-122.407642696714,11,90,1.42596873227228
"2031",37.7791319965945,-122.40463682808,6,93,1.94200805302231
"2032",37.7791281320986,-122.412895774681,11,94.5286250939144,1.72699872793626
"2033",37.7765177969631,-122.416164931375,10,100,1.84509804001426
"2034",37.7873225829376,-122.392600054046,11,94.5286250939144,1.65321251377534
"2035",37.7793978974836,-122.397159039121,2,90,1.56820172406699
"2036",37.7729652431641,-122.403014583313,8,97,1.95424250943932
"2037",37.7717238729164,-122.421795262806,2,94.5286250939144,1.8750612633917
"2038",37.7768223302272,-122.414646881952,11,98,1.66275783168157
"2039",37.779202486109,-122.413791441378,1,94.5286250939144,1.98151659430599
"2040",37.7813354097539,-122.409180609083,3,71,1.62838893005031
"2041",37.7759550173275,-122.415587686036,8,100,1.62838893005031
"2042",37.7754687650157,-122.415300603065,10,100,1.77815125038364
"2043",37.7784766290566,-122.393829233327,11,94.5286250939144,1.84509804001426
"2044",37.7742702721028,-122.392892034863,5,94,1.80617997398389
"2045",37.7737952275757,-122.391683216077,11,98,1.70329137811866
"2046",37.7762885870708,-122.413184746563,8,100,1.56820172406699
"2047",37.778575699262,-122.40918916811,11,80,1.8750612633917
"2048",37.7798070004706,-122.402688085245,10,100,1.60476588470389
"2049",37.7865155177207,-122.391656681584,11,94.5286250939144,2.69240623483363
"2050",37.7818423128561,-122.395644242062,11,95,2.35218251811136
"2051",37.7826108047724,-122.389806812652,7,95,1.63057314831017
"2052",37.7865420200333,-122.393785311079,11,94.5286250939144,1.64097805735833
"2053",37.7840614707542,-122.4051713439,2,94.5286250939144,1.69897000433602
"2054",37.7827077034105,-122.38981089788,11,94.5286250939144,2
"2055",37.781304571341,-122.406122851668,4,76,1.92941892571429
"2056",37.7714539218364,-122.413180168683,11,94.5286250939144,1.95424250943932
"2057",37.7778888880317,-122.410671590072,6,97,1.65321251377534
"2058",37.7755953175027,-122.417819732413,8,94.5286250939144,1.75966784468963
"2059",37.7758854778955,-122.409022975395,8,95,1.60205999132796
"2060",37.7881350695318,-122.391681754063,9,98,2.16879202031418
"2061",37.7760571577768,-122.402197810152,11,93,1.76591679396663
"2062",37.7742551276363,-122.419508329659,10,100,1.83463260633609
"2063",37.7762976108954,-122.408243080768,8,100,1.65801139665711
"2064",37.7821384029357,-122.388929297972,11,90,1.61542395288594
"2065",37.7764504999692,-122.411449769433,11,94.5286250939144,2.30102999566398
"2066",37.7713310762028,-122.415667282713,1,73,1.60205999132796
"2067",37.789728550558,-122.39119008577,1,85,2.43933269383026
"2068",37.7815587571219,-122.403692568709,11,94.5286250939144,1.63848925695464
"2069",37.7872195369124,-122.392401871577,11,94.5286250939144,2.07554696139253
"2070",37.7792672214943,-122.392001305879,1,94.5286250939144,2.31875876262441
"2071",37.7875777690801,-122.393309587761,11,94.5286250939144,2.39794000867204
"2072",37.7702040705926,-122.409503815565,11,100,2.04139268515822
