"","lat","lon","price","cost","rev"
"959",37.7782991316325,-122.45182451742,1,148,148
"960",37.7855097527694,-122.474746374718,18,59.75,4302
"961",37.7785160394302,-122.458182546922,30,80,2400
"962",37.7750014176181,-122.466746831482,30,50,6000
"963",37.780685019703,-122.47260446921,30,76.25,9150
"964",37.7788795209531,-122.475257096617,30,250,30000
"965",37.7757495159562,-122.47774258033,3,39.8,597
"966",37.7767740902661,-122.451103178305,30,37.5,9000
"967",37.7787157549426,-122.47404314831,26,34,1768
"968",37.776751967949,-122.46890209337,21,70,2940
"969",37.7756441183388,-122.458619111885,30,83.3333333333333,7500
"970",37.785085705751,-122.470772824453,30,95,5700
"971",37.776249631178,-122.46464266074,30,72.5,21750
"972",37.7754903739188,-122.456027225605,1,90,90
"973",37.7805874599149,-122.448273265105,28,100,11200
"974",37.7767845399465,-122.461263040994,19,64.5,2451
"975",37.7767151703477,-122.472218481958,30,75,13500
"976",37.7784410618423,-122.458096427141,30,60,3600
"977",37.7791184524094,-122.452887922989,30,51,1530
"978",37.7738413802282,-122.471102139308,29,72,10440
"979",37.7813412396759,-122.455452225218,0,70.8333333333333,0
"980",37.7757108531943,-122.462960718123,21,67.5,2835
"981",37.7758779905142,-122.459821646382,30,108.333333333333,19500
"982",37.7780813226562,-122.475972999927,30,137,20550
"983",37.7796963394717,-122.467181352608,6,24,288
"984",37.7855486639538,-122.463000158947,0,39,0
"985",37.7781825778314,-122.476453953982,22,41.6666666666667,2750
"986",37.7793044201385,-122.463761064119,0,58,0
"987",37.7803386296361,-122.454736078183,15,37.5,2250
"988",37.774856568989,-122.462346132455,24,44.5,2136
"989",37.7806013945116,-122.475969465069,30,64.2857142857143,13500
"990",37.782514925023,-122.460273750854,30,50,9000
"991",37.7804251719519,-122.450061794524,30,38.3333333333333,3450
"992",37.7752789272267,-122.462329186424,0,100,0
"993",37.7860895108336,-122.469355930304,21,55,5775
"994",37.7805916924172,-122.45199230077,1,50,200
"995",37.7844627618121,-122.464674454798,30,25,3000
"996",37.7809528089604,-122.466707840018,11,49.8,2739
"997",37.7796437961176,-122.468573881307,30,50,4500
"998",37.7753571769961,-122.469264590206,0,133.333333333333,0
"999",37.7843213057257,-122.4692200047,30,37.5,9000
"1000",37.7741677498396,-122.462706245147,30,38.5,2310
"1001",37.7785691900991,-122.450041290045,30,35,2100
"1002",37.7832180166294,-122.474143636076,25,41.25,4125
"1003",37.7791394695576,-122.45495533037,1,37.5,150
"1004",37.7781000428321,-122.469750788518,30,66.6666666666667,6000
"1005",37.7764246033593,-122.470061446643,20,67.5,2700
"1006",37.7779125621367,-122.468640551357,30,58.3333333333333,10500
"1007",37.7866797623174,-122.474947653467,30,142.5,8550
"1008",37.7803093415995,-122.450791597139,30,25,3750
"1009",37.7850216103199,-122.465302271104,14,73.75,4130
"1010",37.7758594715731,-122.45556134886,30,33.3333333333333,6000
"1011",37.7777960956485,-122.459336645248,30,62.5,3750
"1012",37.785434023161,-122.470284223014,16,59,944
"1013",37.7750578720132,-122.463773169783,30,75,11250
"1014",37.7787597741255,-122.4620504829,29,31,4495
"1015",37.7765756728227,-122.45878828187,30,75,4500
"1016",37.7865753691182,-122.468252345868,30,62.5,7500
"1017",37.7743007533332,-122.477082346679,30,45,5400
"1018",37.7757362509465,-122.447697221759,16,72,1152
"1019",37.7805602781168,-122.46363611568,30,33.3333333333333,3000
"1020",37.7796628366285,-122.466624719545,28,35,3920
"1021",37.7760056775938,-122.464227700005,1,100,200
"1022",37.7826694247023,-122.469742484166,22,47.6666666666667,3146
"1023",37.7757829431291,-122.466744250591,30,41.6666666666667,7500
"1024",37.7769587660289,-122.455135092432,17,50,2550
"1025",37.7752945955476,-122.473030574527,8,40,2560
"1026",37.7811383027029,-122.447827057478,30,95.8333333333333,17250
"1027",37.7737277684219,-122.463128794405,5,62.5,625
"1028",37.7817324073213,-122.465326831887,30,37.8,5670
"1029",37.7743052161886,-122.466001807208,29,59.5,3451
"1030",37.7822498209035,-122.465844857331,13,49.5,1287
"1031",37.7841263448747,-122.462818630757,30,40,2400
"1032",37.775890724004,-122.456000597076,30,92.8571428571429,19500
"1033",37.7802003313591,-122.46963855919,27,70,1890
"1034",37.7767377269593,-122.466572200149,30,81.25,9750
"1035",37.7850406306652,-122.460523695194,30,75,4500
"1036",37.7834108805934,-122.467892466598,30,100,15000
"1037",37.7829502533502,-122.473846383819,11,112.5,2475
"1038",37.781072665002,-122.476523930211,30,100,6000
"1039",37.7828532679152,-122.459814872696,29,62.5,3625
"1040",37.7833692604887,-122.459607863298,30,42.5,2550
"1041",37.7769356353075,-122.44773055021,4,75,300
"1042",37.7839802910827,-122.462207618011,0,34.75,0
"1043",37.774610405854,-122.456806413404,15,63.3333333333333,5700
"1044",37.7766687557562,-122.477163717363,30,42.5,2550
"1045",37.7793839394464,-122.473382337743,30,35,2100
"1046",37.7742153293933,-122.467732390516,30,45,4050
"1047",37.7798090542247,-122.468413249425,24,65,1560
"1048",37.7772989197909,-122.474267905966,18,27.5,1980
"1049",37.7764942099172,-122.447814910004,30,82,4920
"1050",37.7765328766318,-122.473873979743,25,73.75,7375
"1051",37.7810082298071,-122.465033702531,30,75,4500
"1052",37.782601828353,-122.459647467021,30,50,7500
"1053",37.777979433132,-122.478123921284,15,38.3333333333333,1725
"1054",37.7804068495099,-122.473750380336,26,23.3333333333333,1820
"1055",37.7738168172506,-122.469663661478,30,150,4500
"1056",37.7763761097866,-122.470534087549,30,35,2100
"1057",37.7787893153514,-122.4731609062,0,45,0
"1058",37.7792639112124,-122.449067274733,30,75,9000
"1059",37.778216332058,-122.458134128862,27,90,12150
"1060",37.7746318792365,-122.470177581152,1,75,450
"1061",37.7769266720055,-122.458235979744,30,50,3000
"1062",37.7804234321003,-122.474647114543,26,75,3900
"1063",37.7739254992746,-122.476873340384,12,62.375,5988
"1064",37.7795679632646,-122.454667258238,0,62.5,0
"1065",37.7788508282446,-122.45769399287,15,27.5,1650
"1066",37.7791424822825,-122.471264578351,7,98,686
"1067",37.779419387292,-122.477535532741,1,39.5,79
"1068",37.7751220518196,-122.462641361983,2,40,240
"1069",37.7771570937027,-122.462714260371,30,53,7950
"1070",37.7744902109405,-122.465222243279,4,69,276
"1071",37.7798093483572,-122.454939558414,0,95,0
"1072",37.7785235297527,-122.456917241561,30,70,2100
"1073",37.7795973088162,-122.4700362889,30,45.8333333333333,8250
"1074",37.7761975445327,-122.447866231379,14,82,2296
"1075",37.7746384955671,-122.475644837858,1,79,79
"1076",37.7779726087467,-122.455689686288,0,40,0
"1077",37.7835686020821,-122.476037517501,10,29,580
"1078",37.7839995877953,-122.461319466801,30,200,24000
"1079",37.785086246157,-122.469293602118,30,58.3333333333333,10500
"1080",37.7743089882955,-122.466202117671,30,40,3600
"1081",37.7774503845027,-122.453205490852,22,52.5,2310
"1082",37.7840721033293,-122.463685448412,30,43.3333333333333,3900
"1083",37.775682237585,-122.459968757966,6,49.75,1194
"1084",37.7748827360725,-122.463610043906,30,50,7500
"1085",37.7805388703157,-122.477005645625,30,180,27000
"1086",37.7795508222227,-122.468638966943,27,21.25,2295
"1087",37.7767966623682,-122.458627460428,30,88.75,10650
"1088",37.7758072647713,-122.457685920012,30,49.5,5940
"1089",37.7751967764682,-122.455979885865,6,52,312
"1090",37.7820182605517,-122.463402003471,30,34.75,4170
"1091",37.7746124919388,-122.45600204137,28,52,1456
"1092",37.777833034063,-122.467291712288,30,175,10500
"1093",37.783654127931,-122.46702826654,30,60,1800
"1094",37.7859148880741,-122.476916230531,22,45,3960
"1095",37.7840085629245,-122.462207115427,30,37.5,4500
"1096",37.7767220558297,-122.449641318942,30,179.333333333333,32280
"1097",37.7858091231455,-122.461647033095,13,55,1430
"1098",37.7827045072667,-122.466296501794,30,41.25,4950
"1099",37.7800173272462,-122.45393706234,0,62.5,0
"1100",37.7750383517846,-122.469466858667,30,104,6240
"1101",37.7759003630771,-122.469550573603,30,87.5,21000
"1102",37.7876045549286,-122.464671974185,30,55,6600
"1103",37.7838217013907,-122.459640254385,30,44.5,2670
"1104",37.7768349042831,-122.462562963674,30,25,4500
"1105",37.7766472417934,-122.465522785698,30,125,30000
"1106",37.7795547164365,-122.474191521713,6,100,2400
"1107",37.7838744797564,-122.474087851256,20,30,1200
"1108",37.7813402798825,-122.463817707479,19,56,1064
"1109",37.7774649725014,-122.447726325611,27,38.5,2079
"1110",37.7813331783824,-122.469271601272,28,23.75,2660
"1111",37.7772334406649,-122.462974319927,0,92.5,0
"1112",37.7737331444047,-122.468966039618,30,110,6600
"1113",37.7808638045223,-122.459974274633,2,39.6666666666667,238
"1114",37.7780544220695,-122.470565227321,4,62.5,500
"1115",37.7786379113151,-122.465547180484,30,37.5,6750
"1116",37.7782185569345,-122.456567993095,30,38.3333333333333,6900
"1117",37.781333218248,-122.454758484379,30,75,2250
"1118",37.7851586436765,-122.474355044481,30,191.666666666667,17250
"1119",37.7777136391982,-122.471686204238,30,55,3300
"1120",37.7747413576436,-122.456184951751,21,57.25,4809
"1121",37.7749286778989,-122.46545643666,30,115,6900
"1122",37.7751929833714,-122.477949971368,22,28.75,7590
"1123",37.7784481353189,-122.46892727447,20,45,2700
"1124",37.7847787698055,-122.468034967413,28,37.5,2100
"1125",37.7832616214628,-122.474873570214,30,71.4285714285714,15000
"1126",37.7787067018774,-122.460057322556,28,45.25,5068
"1127",37.7784183590371,-122.457957458105,3,46.6666666666667,420
"1128",37.7854723391761,-122.464567154468,5,32.25,645
"1129",37.7752110741175,-122.477167083189,0,60,0
"1130",37.7752155541365,-122.455724454966,30,62,1860
"1131",37.7759305913041,-122.454574090621,28,52,1456
"1132",37.7811805802581,-122.466333407701,30,41.6666666666667,11250
"1133",37.7855120802076,-122.460913692278,30,116.666666666667,21000
"1134",37.7793330502431,-122.470275159445,24,32.5,3120
"1135",37.7760088361873,-122.455619955866,10,45,900
"1136",37.7843297883037,-122.460322197666,14,70,980
"1137",37.7824901079762,-122.459082025192,22,58.1666666666667,7678
"1138",37.7734901115669,-122.466065902823,0,87.5,0
"1139",37.7866456287911,-122.459588449614,15,75,2250
"1140",37.7829057443332,-122.459494116954,22,133.333333333333,17600
"1141",37.7746827140574,-122.471494275461,30,75,18000
"1142",37.7764268436421,-122.477530459315,30,60,9000
"1143",37.7840323362587,-122.475152942611,18,52.25,3762
"1144",37.7815052046306,-122.450054664271,30,23.6666666666667,2130
"1145",37.7749544951648,-122.461808571841,19,45,4275
"1146",37.7768573276659,-122.455670449988,30,37.5,2250
"1147",37.780199383132,-122.473914679953,30,30,1800
"1148",37.7781139497938,-122.464009703891,0,78.5,0
"1149",37.7764068687928,-122.461414560839,17,19,646
"1150",37.7783447561115,-122.465888585053,30,81.5,14670
"1151",37.7787832382494,-122.462565267775,20,37.5,3000
"1152",37.7779683255091,-122.472364429111,25,22,2750
"1153",37.7785939875794,-122.467353686039,17,87.5,2975
"1154",37.7838230005122,-122.476934604943,30,100,6000
"1155",37.7766199324789,-122.456619214448,22,36.6666666666667,2420
"1156",37.7840214924038,-122.461894161111,21,50,4200
"1157",37.7765637914609,-122.466448304365,4,60,480
"1158",37.7793079313957,-122.461605718894,26,100,15600
"1159",37.7775143555783,-122.456825582176,30,80,2400
"1160",37.7748988641635,-122.45985998808,30,100,6000
"1161",37.7818600780001,-122.462673495502,30,47.5,2850
"1162",37.7747907132254,-122.477664334104,30,100,6000
"1163",37.7777744348556,-122.455306543842,25,74.75,7475
"1164",37.7863463172916,-122.472626343443,30,75,9000
"1165",37.7801667158362,-122.454767812162,0,65,0
"1166",37.7758735237727,-122.46651450729,16,60,1920
"1167",37.7802708485211,-122.461079088272,30,37.5,9000
"1168",37.7836902366451,-122.469756836556,20,57.5,2300
"1169",37.7772955677342,-122.462793303395,30,35.625,8550
"1170",37.7753200012645,-122.466539801068,30,87.5,10500
"1171",37.7773382716951,-122.46551258872,30,56.25,13500
"1172",37.7746464496985,-122.462060389023,20,35,2800
"1173",37.7752538635937,-122.465008449504,30,25.8333333333333,4650
"1174",37.7969282328435,-122.436698587363,30,100,6000
"1175",37.8008132446402,-122.444741233385,4,140,1120
"1176",37.8028634799375,-122.444629572225,30,66.6666666666667,6000
"1177",37.8009810105704,-122.436485135917,0,200,0
"1178",37.8028998095451,-122.432124591777,11,72.5,1595
"1179",37.8054122273231,-122.438537148799,30,87.5,5250
"1180",37.8002687211671,-122.443890341807,30,35,2100
"1181",37.7992988108262,-122.432502284242,30,220,6600
"1182",37.8013511894227,-122.42696478945,30,185,5550
"1183",37.7992947723243,-122.431909607768,30,112.5,13500
"1184",37.7998785654529,-122.443576170968,30,250,15000
"1185",37.7985920046314,-122.436237984646,30,74.5,4470
"1186",37.8030294567853,-122.439062637764,0,300,0
"1187",37.8055548678841,-122.442750387473,30,66.6666666666667,6000
"1188",37.8036319326491,-122.433420367064,0,63.5,0
"1189",37.7980935887806,-122.442235294848,30,250,30000
"1190",37.8053175462229,-122.435475304602,23,116.666666666667,8050
"1191",37.8042170280543,-122.438374786696,28,49.5,2772
"1192",37.8043409195071,-122.439110761382,30,90,10800
"1193",37.798137115138,-122.441015137387,30,87.5,21000
"1194",37.805153348649,-122.4357016745,24,112.5,5400
"1195",37.8003489285205,-122.431395647041,30,50,6000
"1196",37.8059439888749,-122.437825701675,24,124.5,5976
"1197",37.7987565435458,-122.441842296984,5,54,540
"1198",37.8031671851926,-122.442037521057,29,187.5,10875
"1199",37.8027354991292,-122.429124154674,1,87.5,350
"1200",37.797117113847,-122.433687928631,30,112.5,6750
"1201",37.8046276867882,-122.441302579068,30,175,10500
"1202",37.7978137518904,-122.425018728835,25,34.8333333333333,5225
"1203",37.7988516343186,-122.432651027898,11,81.25,3575
"1204",37.7977657058035,-122.424794618154,30,70,21000
"1205",37.797928368767,-122.425274211656,12,32.25,1548
"1206",37.8042440792499,-122.436197484565,22,66.6666666666667,4400
"1207",37.7999886907732,-122.425007288863,30,102.5,6150
"1208",37.801585930691,-122.444672277552,18,75,2700
"1209",37.7984599539389,-122.433287610321,30,130,7800
"1210",37.8017891042474,-122.425616790518,30,60,3600
"1211",37.8043733057115,-122.433630183896,20,125,2500
"1212",37.8018431643575,-122.430868649561,30,112.5,6750
"1213",37.7995152268256,-122.428210928538,6,99.8,2994
"1214",37.8011177083507,-122.443140270143,13,97.5,2535
"1215",37.8054652669912,-122.446010923351,14,99.6666666666667,4186
"1216",37.7997731007764,-122.424634375754,30,62.5,3750
"1217",37.7988627864758,-122.436933869947,30,125,22500
"1218",37.8019541478953,-122.429729514319,22,51.25,4510
"1219",37.8017772643222,-122.440912385289,30,100,6000
"1220",37.7970442894721,-122.428372595078,30,228.428571428571,47970
"1221",37.8029858423562,-122.442657403194,0,99.5,0
"1222",37.7978174574269,-122.439565769696,30,60,3600
"1223",37.8054162567057,-122.435616086828,30,97.5,5850
"1224",37.80308454518,-122.444312174938,30,37.5,2250
"1225",37.7973552003805,-122.432390764438,30,50,3000
"1226",37.8050708446138,-122.443582595859,30,170,25500
"1227",37.7996628782284,-122.437950245835,30,95,17100
"1228",37.7992057423249,-122.43254838396,8,90,3600
"1229",37.799000807029,-122.427640208838,30,25,3000
"1230",37.806594688871,-122.438760509062,5,72,720
"1231",37.8017925690962,-122.43890204771,2,125,500
"1232",37.7994239904169,-122.426098297912,28,60,6720
"1233",37.8044857512447,-122.44506410674,30,119,7140
"1234",37.8021571461776,-122.43880528549,0,63.8,0
"1235",37.7979295393943,-122.436978981402,26,60,3120
"1236",37.7986084038262,-122.441218869417,27,61,3294
"1237",37.7978203692619,-122.425873496013,30,49.5,2970
"1238",37.7989546399193,-122.429400901375,30,82.5,4950
"1239",37.8039934689809,-122.440228379734,30,500,30000
"1240",37.7986953937323,-122.440938066507,30,185,5550
"1241",37.8011431299106,-122.425536133898,30,100,12000
"1242",37.7995111191084,-122.426635392454,30,61,7320
"1243",37.8005122914599,-122.42641082377,11,26.6666666666667,880
"1244",37.7975705553751,-122.436926951998,20,80,3200
"1245",37.8008791232683,-122.439929845122,1,50,100
"1246",37.8001938008572,-122.426820523669,15,28.3333333333333,1275
"1247",37.7964339366964,-122.436311895928,30,100,6000
"1248",37.7997007406451,-122.436685031406,23,60,9660
"1249",37.8019890400982,-122.425580767166,30,95,5700
"1250",37.798572019222,-122.426975598285,29,122.5,7105
"1251",37.8075613249195,-122.428797022834,1,94.5,189
"1252",37.8060844048524,-122.440869542649,21,79.5,3339
"1253",37.8005421109572,-122.431779396926,1,39.75,159
"1254",37.7988408079785,-122.432964788399,30,75,4500
"1255",37.8011654731925,-122.441348880591,30,120,18000
"1256",37.7986863243587,-122.430529547468,0,99.8,0
"1257",37.799400404713,-122.426717797228,30,84.5,5070
"1258",37.7969815368285,-122.443841798383,7,62.5,1750
"1259",37.797468645032,-122.42510562549,27,28.1666666666667,4563
"1260",37.8003054340297,-122.428655107733,23,45,2070
"1261",37.798405634363,-122.43760295357,29,44.75,5191
"1262",37.8043248543544,-122.446013819225,3,62.5,375
"1263",37.7979274265858,-122.445936453672,1,44,220
"1264",37.7997768183511,-122.428695186893,30,30,2700
"1265",37.8002150332581,-122.426632811982,30,250,30000
"1266",37.8035603910972,-122.425888655243,30,98.75,11850
"1267",37.7966523620616,-122.435178091873,16,187.5,6000
"1268",37.7999230993941,-122.426126195211,2,62.5,250
"1269",37.7973098401687,-122.436908421359,16,57,1824
"1270",37.7987426000251,-122.42503969027,29,94.5,5481
"1271",37.8009889008235,-122.424534921497,30,114.5,6870
"1272",37.8029513517172,-122.429487081364,30,62.5,3750
"1273",37.7990792619728,-122.437859754287,30,43.5,7830
"1274",37.8044238707446,-122.437616692233,0,148.75,0
"1275",37.8036650188311,-122.425570124716,30,97.5,5850
"1276",37.801377957214,-122.443686959863,30,440,13200
"1277",37.7979860372351,-122.429005896392,27,75,4050
"1278",37.7975775881738,-122.435560636578,2,74.5,298
"1279",37.8019044953671,-122.430355888277,0,150,0
"1280",37.7983464263405,-122.434597002999,0,33.3333333333333,0
"1281",37.8032328087096,-122.428286240276,10,75,3000
"1282",37.8006603996961,-122.426651020176,16,50,1600
"1283",37.8043489489204,-122.44513426607,29,102.5,5945
"1284",37.801921289901,-122.426699559628,30,95,8550
"1285",37.7970965959091,-122.434374602608,0,133.333333333333,0
"1286",37.7963772570977,-122.446271055403,0,110,0
"1287",37.800977331802,-122.439081254799,17,54.4285714285714,6477
"1288",37.8025880410295,-122.426952532186,19,80,3040
"1289",37.7975733433301,-122.425650789668,30,32.75,3930
"1290",37.8016563862889,-122.446211278031,19,125,2375
"1291",37.7987191015028,-122.43556012533,11,89.5,1969
"1292",37.8012297405989,-122.431985116968,15,164,2460
"1293",37.8005898490885,-122.441045749834,30,190,5700
"1294",37.7982927690029,-122.434542409157,30,100,3000
"1295",37.7971009525795,-122.43436602542,30,250,15000
"1296",37.8019353300189,-122.44016675536,25,69.5,3475
"1297",37.8045692443873,-122.442346631821,8,139.5,2232
"1298",37.8039128233189,-122.430371222234,0,125,0
"1299",37.8036393461735,-122.425478989973,13,50,1300
"1300",37.8036532611193,-122.445545168807,5,72.5,725
"1301",37.8065682344467,-122.435009409701,20,89,3560
"1302",37.802611148859,-122.427639304495,18,54.5,1962
"1303",37.7976637102808,-122.425335582598,30,54.5,3270
"1304",37.8035699456944,-122.445294617929,30,100,6000
"1305",37.798617028688,-122.441425827454,30,44.5,2670
"1306",37.8038375135005,-122.43756152453,13,100,2600
"1307",37.8014744365182,-122.437812942564,22,83.3333333333333,5500
"1308",37.804616430773,-122.440944834573,0,118.75,0
"1309",37.8047264061106,-122.439114982616,9,41.6666666666667,1125
"1310",37.7982329032196,-122.428301083497,30,90,5400
"1311",37.7995124090917,-122.440220397899,30,100,12000
"1312",37.7989985657932,-122.429837188654,27,55,5940
"1313",37.8020760232233,-122.438011038365,9,66.1666666666667,3573
"1314",37.8031942887039,-122.425655489805,1,53,212
"1315",37.7995023636125,-122.431463713745,25,54.5,2725
"1316",37.8014959433566,-122.443983685035,30,90,5400
"1317",37.8063244151046,-122.436485893023,30,75,4500
"1318",37.8023420241797,-122.427162904624,30,142.5,42750
"1319",37.8043309118096,-122.434687555502,25,50,3750
"1320",37.7983430671288,-122.434032777833,12,56.3333333333333,2028
"1321",37.8004755525822,-122.43916503837,30,250,7500
"1322",37.8042001294054,-122.436217321915,21,58.3333333333333,3675
"1323",37.7978583290168,-122.425714984101,25,49.5,2475
"1324",37.7974569345325,-122.436930623433,1,200,400
"1325",37.7994187142009,-122.427910947128,30,100,6000
"1326",37.7978231335684,-122.433080572812,1,100,200
"1327",37.7966611279498,-122.432220912645,16,66.5555555555556,9584
"1328",37.8022940476045,-122.425706184548,28,50,2800
"1329",37.8024919601285,-122.429524688632,28,75,2100
"1330",37.8038657088597,-122.429424498923,0,92.5,0
"1331",37.8035209874514,-122.428479958021,23,94.5,4347
"1332",37.7994431810166,-122.427837759407,30,82.5,4950
"1333",37.7992396864669,-122.424502591184,30,120,3600
"1334",37.7988537077892,-122.42676166556,30,124.5,7470
"1335",37.8034004302619,-122.440073852879,1,94,188
"1336",37.8002790948067,-122.425878052689,30,117.5,7050
"1337",37.8031122231208,-122.443655604117,9,83.3333333333333,4500
"1338",37.8033307072497,-122.439624989839,30,97.5,5850
"1339",37.8027657270289,-122.439410428319,30,100,24000
"1340",37.7989138187871,-122.43347245873,30,111.666666666667,20100
"1341",37.8014249538612,-122.427068417661,30,283.333333333333,25500
"1342",37.8033225398393,-122.439822605777,0,175,0
"1343",37.7997216626896,-122.425880322656,2,65,260
"1344",37.799550934702,-122.43815918525,28,65,9100
"1345",37.7970382700772,-122.43732193477,6,99,594
"1346",37.7980133246673,-122.446942579496,30,150,9000
"1347",37.7994241435008,-122.432801546352,30,250,45000
"1348",37.7970995697973,-122.427926749816,30,100,6000
"1349",37.8054290627103,-122.438262579728,30,60,9000
"1350",37.7969092947547,-122.437420709481,7,67.5,945
"1351",37.8031780774682,-122.429773704637,29,80,4640
"1352",37.7983923755846,-122.430551419976,30,183.333333333333,66000
"1353",37.7971526147341,-122.429582976342,18,95,1710
"1354",37.7972430895994,-122.431938687929,11,125,2750
"1355",37.7967652380784,-122.43133082101,30,125,7500
"1356",37.7992169531859,-122.430958074472,0,87.5,0
"1357",37.8020383674482,-122.427283730907,30,82.5,4950
"1358",37.8017797668925,-122.437187108248,21,118.625,19929
"1359",37.8007925582019,-122.443204839068,6,75,900
"1360",37.8024589160654,-122.430344599024,30,55,1650
"1361",37.8054019770539,-122.444004941533,27,150,8100
"1362",37.7971764662672,-122.432374450331,30,100,6000
"1363",37.803171433039,-122.427390297888,30,87.5,10500
"1364",37.7986404233806,-122.446871445352,30,54.5,3270
"1365",37.797442099926,-122.425353713245,21,32.25,2709
"1366",37.8017295860078,-122.426237542458,30,31.25,7500
"1367",37.8038191877587,-122.442211235197,30,57.5,3450
"1368",37.802680114627,-122.428867273763,30,100,9000
"1369",37.7979782911156,-122.430226393604,30,34.1666666666667,6150
"1370",37.7978175267098,-122.432990623736,30,80,12000
"1371",37.8026439448427,-122.43811002972,30,69.8,10470
"1372",37.8052783093004,-122.440264997855,30,164.5,9870
"1373",37.8006229684557,-122.428658181008,24,95,4560
"1374",37.7994138447287,-122.436869551221,26,50,10400
"1375",37.8032363425828,-122.425419877979,20,62.5,5000
"1376",37.8009012044848,-122.438952413607,23,63.5,2921
"1377",37.8028969048694,-122.434444878182,30,55.6666666666667,10020
"1378",37.7994145027345,-122.435682131947,30,112.5,13500
"1379",37.8019992439967,-122.438660202678,30,250,15000
"1380",37.8016134416777,-122.42730253624,24,60,2880
"1381",37.7969867610191,-122.429657798679,30,83.3333333333333,7500
"1382",37.8011860634842,-122.432930878214,1,166.666666666667,500
"1383",37.7973792199136,-122.428871489124,30,52.5,3150
"1384",37.8002532143875,-122.433419962144,30,81.25,9750
"1385",37.8047795344597,-122.440997764157,27,75,6075
"1386",37.8027683623571,-122.440196844383,30,48.3333333333333,4350
"1387",37.7966533961701,-122.434292843612,30,62.5,7500
"1388",37.8020862690254,-122.438702669553,30,240,36000
"1389",37.7968277728361,-122.435111999712,30,150,18000
"1390",37.8000884669498,-122.442867277357,21,79.5,3339
"1391",37.8038951704328,-122.439743630684,4,156.25,5000
"1392",37.8017178741273,-122.435013074942,22,39.2,4312
"1393",37.7963956721976,-122.445641417608,30,150,45000
"1394",37.7989852323287,-122.431602938919,30,73.75,8850
"1395",37.7984751608272,-122.429509312908,0,88,0
"1396",37.8018381744892,-122.437115909608,24,92.5,4440
"1397",37.7998400622067,-122.425858998612,30,117.5,7050
"1398",37.7970480777805,-122.447067671778,15,47.5,2850
"1399",37.7967825776199,-122.444530500162,30,187.5,45000
"1400",37.7994566206371,-122.428100526052,30,173.75,20850
"1401",37.8035244082095,-122.441374626645,1,400,400
"1402",37.7988138066385,-122.443876161034,29,75,8700
"1403",37.804472052815,-122.427291570528,30,125,15000
"1404",37.8011213162623,-122.443700705667,28,41.6666666666667,3500
"1405",37.8022820368487,-122.429468531234,1,162.5,325
"1406",37.7970328532709,-122.429352742917,30,48,1440
"1407",37.7976522680775,-122.434934186898,30,30.5,3660
"1408",37.7996485079783,-122.438558645558,19,66.6666666666667,3800
"1409",37.8041388287451,-122.440577599919,3,187.5,1125
"1410",37.8052522966137,-122.436137301069,0,80,0
"1411",37.7968785936149,-122.43154390263,30,87.5,10500
"1412",37.7983821786155,-122.428229702911,30,100,6000
"1413",37.7985792334168,-122.431315991717,30,112.5,6750
"1414",37.8016778578631,-122.427953351268,29,71.6666666666667,6235
"1415",37.7970011386838,-122.437764429902,30,81.25,9750
"1416",37.7983009478033,-122.424980743019,30,157.5,9450
"1417",37.8030415302168,-122.436020318176,30,103.5,6210
"1418",37.8048842395582,-122.437870951896,30,150,9000
"1419",37.8022521091237,-122.442118237386,24,146.25,14040
"1420",37.8044968556988,-122.443896383085,30,50,3000
"1421",37.8017161154309,-122.444474435014,30,200,6000
"1422",37.7976124919871,-122.431064227155,30,125,7500
"1423",37.7965130807848,-122.433457133545,2,200,400
"1424",37.8015687927785,-122.441353064035,30,200,12000
"1425",37.8045325706372,-122.444808520395,30,107,6420
"1426",37.798162693588,-122.425414028384,30,145,8700
"1427",37.7993328487159,-122.431111578011,30,62.5,3750
"1428",37.7986435146008,-122.427802793793,0,36.1666666666667,0
"1429",37.803761423908,-122.428207640881,1,90,180
"1430",37.7984344193988,-122.428487214702,14,84,1176
"1431",37.7990743280359,-122.445844701215,17,70,2380
"1432",37.8057376316949,-122.435769788993,30,162.5,9750
"1433",37.8038575400613,-122.442014645322,21,146.25,12285
"1434",37.7974789292956,-122.42566359157,27,32.25,3483
"1435",37.7977890007918,-122.439526433282,30,175,10500
"1436",37.7981357410239,-122.427815435519,30,34.6,5190
"1437",37.8015217606957,-122.431125961122,22,97.5,4290
"1438",37.7981903033358,-122.442556425022,8,100,1600
"1439",37.8050842685503,-122.442260144541,30,83.3333333333333,7500
"1440",37.7964905724801,-122.434050281482,23,87.5,4025
"1441",37.8037442048638,-122.425975790076,23,87.5,4025
"1442",37.7961867842665,-122.438933138267,30,70,21000
"1443",37.8039747894491,-122.43970560876,30,97.5,5850
"1444",37.7991757467691,-122.438838836217,30,164.5,9870
"1445",37.7964044490726,-122.435586892741,0,50.25,0
"1446",37.7997176341635,-122.426953270681,30,125,7500
"1447",37.8015265301761,-122.446564250797,30,147.5,8850
"1448",37.7996684693531,-122.445338966785,30,700,63000
"1449",37.8034236529025,-122.437361642107,28,69.5,3892
"1450",37.7985492069833,-122.442023599277,29,93,5394
"1451",37.8023827703199,-122.429020155064,19,75,2850
"1452",37.7988882622042,-122.424087102774,26,75,7800
"1453",37.8036443520163,-122.445373065991,30,114,6840
"1454",37.7975317293373,-122.425341963411,15,32.25,1935
